"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"03-Mar-2023","EQ","413.20","419.35","412.20","410.80","418.50","416.90","416.11","636.00","308.95","51,02,333","2,12,31,34,572.90","60,197"
"02-Mar-2023","EQ","415.00","416.80","408.00","413.05","410.45","410.80","411.39","636.00","308.95","48,04,013","1,97,63,12,258.20","74,037"
"01-Mar-2023","EQ","402.00","414.90","401.65","399.20","413.90","413.05","410.99","636.00","308.95","79,35,816","3,26,15,14,824.80","1,30,191"
"28-Feb-2023","EQ","413.50","413.90","398.00","411.80","399.45","399.20","401.71","636.00","308.95","1,21,74,759","4,89,07,61,949.15","1,27,358"
"27-Feb-2023","EQ","415.00","415.00","401.50","415.25","412.00","411.80","407.33","636.00","308.95","83,01,373","3,38,14,05,567.25","1,14,227"
"24-Feb-2023","EQ","438.00","438.00","414.25","436.45","415.85","415.25","419.46","636.00","308.95","1,08,14,032","4,53,60,59,569.75","1,31,427"
"23-Feb-2023","EQ","430.40","438.50","430.10","429.70","437.40","436.45","434.50","636.00","308.95","50,37,774","2,18,89,11,276.05","74,437"
"22-Feb-2023","EQ","430.50","434.50","426.75","431.50","429.50","429.70","431.17","636.00","308.95","52,76,939","2,27,52,33,470.35","64,063"
"21-Feb-2023","EQ","437.75","438.30","430.00","434.25","432.00","431.50","434.27","636.00","308.95","37,61,409","1,63,34,55,866.05","69,596"
"20-Feb-2023","EQ","429.90","435.55","429.00","429.50","433.50","434.25","432.79","636.00","308.95","37,49,802","1,62,28,75,751.20","54,690"
"17-Feb-2023","EQ","434.75","438.00","426.60","434.70","430.00","429.50","431.99","636.00","308.95","40,14,137","1,73,40,81,409.15","55,028"
"16-Feb-2023","EQ","436.90","438.00","433.00","433.95","434.75","434.70","435.18","636.00","308.95","42,82,249","1,86,35,46,751.00","68,119"
"15-Feb-2023","EQ","435.50","437.25","430.60","434.80","433.80","433.95","433.97","636.00","308.95","36,23,450","1,57,24,60,444.25","59,269"
"14-Feb-2023","EQ","429.50","435.25","425.35","427.70","435.00","434.80","431.32","636.00","308.95","39,51,666","1,70,44,38,993.55","64,140"
