"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"03-Mar-2022","EQ","613.90","613.90","596.90","600.10","606.05","606.30","604.78","614.25","305.40","1,86,76,314","11,29,51,12,874.10","3,19,433"
"02-Mar-2022","EQ","575.25","614.25","575.25","573.75","598.65","600.10","601.25","614.25","305.40","4,12,48,362","24,80,05,12,173.90","5,83,595"
"28-Feb-2022","EQ","537.00","580.05","531.80","533.90","572.15","573.75","563.98","580.05","305.40","3,52,12,827","19,85,94,11,859.35","4,17,011"
"25-Feb-2022","EQ","525.00","546.90","523.10","517.65","534.00","533.90","536.87","553.85","305.40","1,38,15,949","7,41,73,84,011.65","3,65,001"
"24-Feb-2022","EQ","505.10","527.40","505.10","518.70","517.40","517.65","518.99","553.85","305.40","2,48,19,208","12,88,09,50,985.50","4,30,406"
"23-Feb-2022","EQ","519.80","523.25","515.65","516.20","518.90","518.70","519.78","553.85","305.40","89,28,934","4,64,10,83,035.45","1,09,322"
"22-Feb-2022","EQ","501.90","519.25","501.55","512.00","516.50","516.20","510.33","553.85","305.40","1,06,64,925","5,44,26,03,990.90","1,52,742"
"21-Feb-2022","EQ","528.50","529.00","511.20","529.60","511.70","512.00","517.65","553.85","305.40","63,08,263","3,26,54,74,962.00","1,00,778"
"18-Feb-2022","EQ","531.00","537.80","528.00","532.55","530.40","529.60","533.10","553.85","289.00","33,44,269","1,78,28,33,578.55","60,272"
"17-Feb-2022","EQ","533.80","540.75","528.30","529.30","532.30","532.55","534.91","553.85","289.00","53,40,469","2,85,66,66,917.45","76,158"
"16-Feb-2022","EQ","536.85","538.00","526.20","533.85","527.80","529.30","531.96","553.85","289.00","43,48,474","2,31,32,19,876.35","77,593"
"15-Feb-2022","EQ","526.45","536.35","513.70","521.25","534.50","533.85","524.76","553.85","289.00","82,33,217","4,32,04,89,603.40","1,29,438"
"14-Feb-2022","EQ","531.00","533.95","519.70","542.70","520.15","521.25","526.79","553.85","289.00","49,95,178","2,63,14,04,699.35","82,668"
"11-Feb-2022","EQ","547.75","553.85","539.50","547.25","540.50","542.70","546.07","553.85","263.55","91,10,193","4,97,48,12,416.55","1,79,500"
"10-Feb-2022","EQ","547.70","553.50","541.00","542.30","547.25","547.25","546.78","553.50","263.55","1,09,06,403","5,96,34,12,324.50","1,80,185"
"09-Feb-2022","EQ","536.00","544.40","532.10","526.80","543.00","542.30","537.87","551.85","263.55","92,35,351","4,96,74,25,381.10","1,56,545"
"08-Feb-2022","EQ","526.00","533.10","514.05","522.60","526.05","526.80","522.98","551.85","263.55","98,63,290","5,15,83,48,164.85","1,38,834"
"07-Feb-2022","EQ","527.85","533.25","519.45","525.15","523.00","522.60","526.47","551.85","263.55","1,09,39,353","5,75,92,77,621.40","1,21,080"
"04-Feb-2022","EQ","513.00","528.50","512.05","512.65","525.20","525.15","524.02","551.85","226.55","1,26,31,663","6,61,92,89,961.20","1,73,284"
"03-Feb-2022","EQ","513.00","516.50","509.00","513.95","510.00","512.65","513.41","551.85","226.55","50,78,613","2,60,73,98,665.65","77,460"
"02-Feb-2022","EQ","515.00","518.40","507.65","511.00","513.70","513.95","513.04","551.85","226.55","72,83,452","3,73,67,14,390.95","90,155"
"01-Feb-2022","EQ","492.80","512.65","487.70","489.05","510.80","511.00","502.18","551.85","226.55","98,09,417","4,92,60,90,294.15","1,02,977"
"31-Jan-2022","EQ","498.90","499.75","488.15","490.35","489.60","489.05","493.74","551.85","226.55","48,46,015","2,39,26,68,858.50","82,717"
"28-Jan-2022","EQ","493.05","506.60","488.45","489.15","490.10","490.35","497.84","551.85","224.55","66,16,401","3,29,39,12,194.80","94,080"
"27-Jan-2022","EQ","482.60","492.85","478.45","485.75","490.20","489.15","486.24","551.85","224.55","67,46,500","3,28,03,87,170.95","1,01,357"
"25-Jan-2022","EQ","475.55","486.50","474.65","478.40","484.65","485.75","483.21","551.85","224.55","54,98,495","2,65,69,17,050.70","1,01,910"
"24-Jan-2022","EQ","498.95","500.50","475.50","506.70","477.50","478.40","483.78","551.85","224.55","1,10,20,372","5,33,14,27,857.10","1,24,768"
"21-Jan-2022","EQ","501.00","515.80","499.25","503.40","507.60","506.70","508.34","551.85","224.55","1,41,73,177","7,20,47,90,626.30","1,63,743"
"20-Jan-2022","EQ","503.85","508.00","498.10","504.80","503.30","503.40","503.70","551.85","224.55","42,43,563","2,13,74,99,938.20","65,008"
"19-Jan-2022","EQ","495.20","506.25","490.30","496.00","503.95","504.80","498.88","551.85","224.55","57,99,747","2,89,33,62,057.80","77,023"
"18-Jan-2022","EQ","508.80","512.35","493.80","505.95","496.00","496.00","504.61","551.85","224.55","61,94,537","3,12,58,27,663.65","85,392"
"17-Jan-2022","EQ","509.00","509.00","496.00","506.35","505.00","505.95","502.92","551.85","224.55","67,21,706","3,38,04,80,600.55","79,804"
"14-Jan-2022","EQ","506.00","509.50","503.00","507.50","505.90","506.35","506.50","551.85","224.55","54,61,072","2,76,60,55,297.75","68,540"
"13-Jan-2022","EQ","502.20","509.00","499.15","497.95","506.10","507.50","504.42","551.85","224.55","93,66,574","4,72,46,78,867.15","1,12,654"
"12-Jan-2022","EQ","494.00","500.85","491.00","486.35","497.35","497.95","497.20","551.85","224.55","92,96,587","4,62,22,16,773.45","1,48,542"
"11-Jan-2022","EQ","491.90","497.20","485.70","492.90","486.40","486.35","490.53","551.85","224.55","53,46,073","2,62,24,33,714.20","75,250"
"10-Jan-2022","EQ","497.00","497.30","490.05","493.50","492.20","492.90","493.41","551.85","224.55","47,46,931","2,34,21,94,708.05","59,106"
"07-Jan-2022","EQ","481.10","495.25","480.05","479.10","493.00","493.50","488.46","551.85","224.55","93,00,149","4,54,27,94,717.05","1,45,242"
"06-Jan-2022","EQ","474.50","485.70","473.50","475.35","478.80","479.10","480.76","551.85","224.55","1,21,32,277","5,83,26,84,482.35","1,48,948"
"05-Jan-2022","EQ","473.20","479.40","472.00","476.10","475.05","475.35","475.91","551.85","224.55","44,89,031","2,13,63,78,732.75","75,259"
"04-Jan-2022","EQ","479.00","481.50","472.00","478.05","476.00","476.10","476.28","551.85","224.55","50,63,834","2,41,17,89,114.80","69,690"
"03-Jan-2022","EQ","475.55","479.95","472.10","475.55","477.75","478.05","475.94","551.85","224.55","55,49,693","2,64,13,15,787.00","69,826"
"31-Dec-2021","EQ","455.50","477.35","455.50","449.65","474.75","475.55","470.82","551.85","224.55","1,82,57,598","8,59,60,73,581.95","1,78,245"
"30-Dec-2021","EQ","454.00","456.00","448.40","454.25","451.95","449.65","450.83","551.85","224.55","38,43,627","1,73,28,25,558.70","42,249"
"29-Dec-2021","EQ","457.00","457.65","450.50","458.15","453.85","454.25","453.82","551.85","224.55","30,50,356","1,38,43,25,830.60","47,345"
"28-Dec-2021","EQ","456.60","459.15","452.80","452.80","457.85","458.15","456.83","551.85","224.55","28,89,804","1,32,01,47,234.50","45,811"
"27-Dec-2021","EQ","456.90","458.60","451.10","458.90","452.40","452.80","452.92","551.85","224.55","61,46,709","2,78,39,75,880.00","72,845"
"24-Dec-2021","EQ","464.00","464.40","452.85","461.30","459.00","458.90","457.35","551.85","224.55","31,22,116","1,42,78,88,647.05","38,627"
"23-Dec-2021","EQ","465.05","468.45","459.30","463.35","460.00","461.30","463.71","551.85","224.55","69,86,665","3,23,98,03,503.50","1,20,682"
"22-Dec-2021","EQ","450.85","464.65","447.35","445.45","463.05","463.35","458.34","551.85","224.55","77,65,878","3,55,94,14,902.40","1,21,930"
"21-Dec-2021","EQ","438.00","449.70","437.35","433.10","445.55","445.45","445.57","551.85","224.55","50,29,410","2,24,09,67,835.85","71,491"
"20-Dec-2021","EQ","444.80","445.25","426.70","450.15","434.75","433.10","434.48","551.85","224.55","59,52,052","2,58,60,36,575.30","77,184"
