"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"03-Mar-2020","EQ","2,700.00","2,730.00","2,653.00","2,792.20","2,700.00","2,692.25","2,697.10","3,315.15","2,442.20","14,59,848","3,93,73,50,943.25","64,846"
"03-Mar-2020","EQ","2,700.00","2,730.00","2,653.00","2,792.20","2,700.00","2,692.25","2,697.10","3,315.15","2,442.20","14,59,848","3,93,73,50,943.25","64,846"
"03-Mar-2020","EQ","2,700.00","2,730.00","2,653.00","2,792.20","2,700.00","2,692.25","2,697.10","3,315.15","2,442.20","14,59,848","3,93,73,50,943.25","64,846"
"03-Mar-2020","EQ","2,700.00","2,730.00","2,653.00","2,792.20","2,700.00","2,692.25","2,697.10","3,315.15","2,442.20","14,59,848","3,93,73,50,943.25","64,846"
"02-Mar-2020","EQ","2,920.00","2,944.50","2,772.00","2,890.00","2,797.00","2,792.20","2,825.10","3,315.15","2,442.20","12,81,846","3,62,13,38,140.00","69,748"
"28-Feb-2020","EQ","2,890.00","2,915.00","2,850.45","2,936.60","2,888.00","2,890.00","2,888.98","3,315.15","2,442.20","9,25,702","2,67,43,37,075.50","43,040"
"27-Feb-2020","EQ","2,944.80","2,969.95","2,913.50","2,946.60","2,935.15","2,936.60","2,945.41","3,315.15","2,442.20","4,16,726","1,22,74,30,952.85","32,846"
"26-Feb-2020","EQ","2,937.00","2,974.00","2,920.00","2,947.40","2,935.00","2,946.60","2,941.94","3,315.15","2,442.20","4,45,577","1,31,08,62,560.35","25,379"
"25-Feb-2020","EQ","2,992.00","3,007.00","2,931.00","2,980.50","2,955.00","2,947.40","2,958.41","3,315.15","2,442.20","5,27,499","1,56,05,55,785.45","41,447"
"24-Feb-2020","EQ","3,077.00","3,084.65","2,970.05","3,065.50","2,978.00","2,980.50","3,017.17","3,315.15","2,442.20","4,99,562","1,50,72,64,960.05","36,970"
"20-Feb-2020","EQ","3,091.00","3,100.05","3,057.65","3,090.90","3,059.00","3,065.50","3,077.45","3,315.15","2,442.20","2,56,115","78,81,80,569.60","25,529"
"19-Feb-2020","EQ","3,092.00","3,111.95","3,072.40","3,082.50","3,091.00","3,090.90","3,093.60","3,315.15","2,442.20","2,20,584","68,23,97,950.55","14,082"
"19-Feb-2020","EQ","3,092.00","3,111.95","3,072.40","3,082.50","3,091.00","3,090.90","3,093.60","3,315.15","2,442.20","2,20,584","68,23,97,950.55","14,082"
"19-Feb-2020","EQ","3,092.00","3,111.95","3,072.40","3,082.50","3,091.00","3,090.90","3,093.60","3,315.15","2,442.20","2,20,584","68,23,97,950.55","14,082"
"19-Feb-2020","EQ","3,092.00","3,111.95","3,072.40","3,082.50","3,091.00","3,090.90","3,093.60","3,315.15","2,442.20","2,20,584","68,23,97,950.55","14,082"
"19-Feb-2020","EQ","3,092.00","3,111.95","3,072.40","3,082.50","3,091.00","3,090.90","3,093.60","3,315.15","2,442.20","2,20,584","68,23,97,950.55","14,082"
"18-Feb-2020","EQ","3,064.70","3,090.55","3,033.50","3,075.60","3,086.00","3,082.50","3,064.56","3,315.15","2,442.20","3,37,054","1,03,29,20,635.15","20,730"
"17-Feb-2020","EQ","3,152.55","3,159.45","3,070.00","3,146.40","3,071.95","3,075.60","3,100.65","3,315.15","2,442.20","2,69,986","83,71,33,131.75","19,486"
"14-Feb-2020","EQ","3,145.00","3,205.00","3,136.80","3,136.40","3,152.60","3,146.40","3,171.77","3,315.15","2,442.20","3,81,580","1,21,02,82,359.60","30,267"
"13-Feb-2020","EQ","3,149.00","3,172.20","3,120.40","3,146.30","3,130.15","3,136.40","3,144.13","3,315.15","2,442.20","2,68,031","84,27,23,152.55","16,457"
"12-Feb-2020","EQ","3,164.70","3,184.65","3,136.85","3,145.45","3,158.90","3,146.30","3,161.63","3,315.15","2,442.20","3,45,354","1,09,18,80,218.45","23,469"
"11-Feb-2020","EQ","3,125.00","3,150.00","3,100.00","3,103.30","3,150.00","3,145.45","3,142.00","3,315.15","2,442.20","2,74,244","86,16,75,477.20","21,710"
"10-Feb-2020","EQ","3,138.00","3,150.85","3,091.70","3,134.85","3,100.00","3,103.30","3,118.05","3,315.15","2,442.20","3,86,072","1,20,37,90,721.15","19,938"
"07-Feb-2020","EQ","3,164.80","3,189.00","3,106.60","3,149.80","3,135.00","3,134.85","3,147.60","3,315.15","2,442.20","4,54,698","1,43,12,09,173.30","25,566"
"06-Feb-2020","EQ","3,170.00","3,211.00","3,141.40","3,161.50","3,148.00","3,149.80","3,174.12","3,315.15","2,442.20","5,14,236","1,63,22,48,061.25","31,289"
"05-Feb-2020","EQ","3,185.00","3,220.90","3,150.00","3,162.80","3,158.00","3,161.50","3,180.32","3,315.15","2,442.20","6,46,723","2,05,67,84,070.60","40,416"
"04-Feb-2020","EQ","3,270.00","3,313.00","3,151.00","3,284.50","3,160.90","3,162.80","3,221.67","3,315.15","2,442.20","15,46,450","4,98,21,58,384.00","86,685"
"03-Feb-2020","EQ","3,143.00","3,315.15","3,115.10","3,143.30","3,282.80","3,284.50","3,240.95","3,315.15","2,442.20","9,21,166","2,98,54,50,179.80","70,132"
"01-Feb-2020","EQ","3,173.60","3,215.60","3,124.80","3,180.05","3,145.00","3,143.30","3,176.48","3,289.00","2,442.20","4,77,309","1,51,61,60,585.35","22,609"
"31-Jan-2020","EQ","3,150.00","3,239.95","3,150.00","3,145.50","3,182.00","3,180.05","3,206.66","3,289.00","2,442.20","11,41,144","3,65,92,56,507.70","67,911"
"30-Jan-2020","EQ","3,108.50","3,185.00","3,041.10","3,091.85","3,142.00","3,145.50","3,128.47","3,289.00","2,442.20","24,00,831","7,51,09,31,523.40","1,19,163"
"29-Jan-2020","EQ","3,079.00","3,099.00","3,060.00","3,060.90","3,094.75","3,091.85","3,087.32","3,289.00","2,442.20","2,43,945","75,31,35,618.75","24,785"
"28-Jan-2020","EQ","3,089.80","3,109.60","3,048.00","3,082.60","3,050.40","3,060.90","3,075.44","3,289.00","2,442.20","2,39,986","73,80,63,476.25","26,462"
"27-Jan-2020","EQ","3,069.80","3,122.95","3,044.05","3,074.15","3,079.25","3,082.60","3,085.34","3,289.00","2,442.20","3,08,445","95,16,56,215.40","18,096"
"24-Jan-2020","EQ","3,068.00","3,092.95","3,064.00","3,065.20","3,082.40","3,074.15","3,078.46","3,289.00","2,442.20","2,09,961","64,63,56,383.80","16,960"
"23-Jan-2020","EQ","3,072.00","3,089.95","3,051.10","3,076.40","3,068.00","3,065.20","3,069.47","3,289.00","2,442.20","2,56,329","78,67,93,776.90","16,401"
"22-Jan-2020","EQ","3,105.00","3,110.00","3,070.10","3,097.05","3,074.85","3,076.40","3,082.74","3,289.00","2,442.20","2,69,339","83,03,02,989.60","18,843"
