"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"03-Mar-2020","EQ","127.50","131.40","125.25","125.40","130.40","130.35","127.87","239.35","106.00","8,67,65,576","11,09,49,77,773.95","2,87,946"
"03-Mar-2020","EQ","127.50","131.40","125.25","125.40","130.40","130.35","127.87","239.35","106.00","8,67,65,576","11,09,49,77,773.95","2,87,946"
"03-Mar-2020","EQ","127.50","131.40","125.25","125.40","130.40","130.35","127.87","239.35","106.00","8,67,65,576","11,09,49,77,773.95","2,87,946"
"03-Mar-2020","EQ","127.50","131.40","125.25","125.40","130.40","130.35","127.87","239.35","106.00","8,67,65,576","11,09,49,77,773.95","2,87,946"
"03-Mar-2020","EQ","127.50","131.40","125.25","125.40","130.40","130.35","127.87","239.35","106.00","8,67,65,576","11,09,49,77,773.95","2,87,946"
"02-Mar-2020","EQ","133.00","133.90","123.80","128.95","125.10","125.40","128.88","239.35","106.00","11,15,85,697","14,38,14,75,114.05","3,40,443"
"28-Feb-2020","EQ","138.85","139.60","127.05","145.25","129.65","128.95","132.43","239.35","106.00","9,44,69,619","12,51,02,76,083.70","3,41,462"
"27-Feb-2020","EQ","144.15","146.75","141.10","144.55","145.30","145.25","143.41","239.35","106.00","5,13,28,153","7,36,12,02,476.30","1,80,842"
"26-Feb-2020","EQ","146.90","147.90","143.70","149.90","144.50","144.55","145.64","239.35","106.00","4,76,05,927","6,93,31,04,207.95","2,18,833"
"25-Feb-2020","EQ","152.20","153.40","147.45","150.65","150.45","149.90","149.93","239.35","106.00","5,27,19,851","7,90,40,55,121.55","1,99,104"
"24-Feb-2020","EQ","154.00","155.90","149.60","158.50","150.60","150.65","153.41","239.35","106.00","3,97,06,007","6,09,14,47,107.90","1,91,095"
"20-Feb-2020","EQ","157.95","162.30","156.00","158.05","158.75","158.50","159.44","239.35","106.00","5,43,28,194","8,66,21,56,731.75","2,05,410"
"19-Feb-2020","EQ","162.85","164.60","153.05","161.60","158.10","158.05","157.33","239.35","106.00","7,89,14,233","12,41,54,30,958.40","3,21,799"
"19-Feb-2020","EQ","162.85","164.60","153.05","161.60","158.10","158.05","157.33","239.35","106.00","7,89,14,233","12,41,54,30,958.40","3,21,799"
"19-Feb-2020","EQ","162.85","164.60","153.05","161.60","158.10","158.05","157.33","239.35","106.00","7,89,14,233","12,41,54,30,958.40","3,21,799"
"19-Feb-2020","EQ","162.85","164.60","153.05","161.60","158.10","158.05","157.33","239.35","106.00","7,89,14,233","12,41,54,30,958.40","3,21,799"
"19-Feb-2020","EQ","162.85","164.60","153.05","161.60","158.10","158.05","157.33","239.35","106.00","7,89,14,233","12,41,54,30,958.40","3,21,799"
