"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"03-Mar-2021","EQ","3,115.10","3,119.50","3,049.40","3,087.30","3,059.00","3,057.00","3,068.16","3,284.00","1,047.05","5,36,623","1,64,64,45,075.70","33,257"
"02-Mar-2021","EQ","3,105.50","3,152.00","3,067.40","3,081.15","3,091.20","3,087.30","3,105.85","3,284.00","1,047.05","9,44,553","2,93,36,40,018.55","56,757"
"01-Mar-2021","EQ","3,039.05","3,098.00","3,007.55","3,058.65","3,088.80","3,081.15","3,053.68","3,284.00","1,047.05","6,78,218","2,07,10,63,305.45","31,775"
"26-Feb-2021","EQ","3,070.00","3,173.95","3,020.65","3,091.35","3,052.40","3,058.65","3,100.64","3,284.00","1,047.05","21,03,433","6,52,19,81,606.25","1,02,896"
"25-Feb-2021","EQ","3,101.00","3,139.95","3,057.90","3,059.65","3,098.75","3,091.35","3,089.85","3,284.00","1,047.05","8,19,639","2,53,25,64,325.95","49,561"
"24-Feb-2021","EQ","3,015.00","3,120.00","3,000.05","2,996.75","3,070.00","3,059.65","3,058.28","3,284.00","1,047.05","10,88,420","3,32,86,87,826.65","50,370"
"23-Feb-2021","EQ","2,945.20","3,052.50","2,937.50","2,929.55","2,988.75","2,996.75","3,008.23","3,284.00","1,047.05","14,65,930","4,40,98,58,342.50","84,060"
"22-Feb-2021","EQ","2,918.45","2,967.90","2,866.90","2,919.95","2,925.00","2,929.55","2,922.39","3,284.00","1,047.05","12,46,303","3,64,21,86,297.20","66,013"
"19-Feb-2021","EQ","3,090.10","3,109.25","2,896.00","3,106.75","2,929.65","2,919.95","2,980.61","3,284.00","1,047.05","20,37,556","6,07,31,69,314.20","85,162"
"18-Feb-2021","EQ","3,225.50","3,237.80","3,094.00","3,235.00","3,111.00","3,106.75","3,157.89","3,284.00","1,047.05","14,77,343","4,66,52,89,288.15","77,771"
"17-Feb-2021","EQ","3,177.00","3,284.00","3,177.00","3,202.75","3,243.00","3,235.00","3,235.41","3,284.00","1,047.05","20,81,001","6,73,28,90,517.50","97,143"
"16-Feb-2021","EQ","3,089.00","3,253.55","3,047.00","3,090.65","3,205.00","3,202.75","3,169.11","3,253.55","1,047.05","43,81,584","13,88,57,17,451.15","1,68,495"
"15-Feb-2021","EQ","2,777.00","3,127.00","2,760.45","2,748.10","3,108.00","3,090.65","2,986.53","3,127.00","1,047.05","44,46,974","13,28,10,34,763.85","1,81,055"
"12-Feb-2021","EQ","2,768.00","2,790.00","2,726.10","2,756.50","2,745.00","2,748.10","2,756.26","2,836.60","1,047.05","6,93,562","1,91,16,37,246.25","36,346"
"11-Feb-2021","EQ","2,760.00","2,779.50","2,730.00","2,756.50","2,755.10","2,756.50","2,749.28","2,836.60","1,047.05","5,81,642","1,59,90,94,415.80","37,822"
"10-Feb-2021","EQ","2,813.85","2,828.00","2,745.65","2,789.30","2,752.50","2,756.50","2,778.51","2,836.60","1,047.05","7,45,906","2,07,25,05,465.95","43,074"
"09-Feb-2021","EQ","2,746.50","2,836.60","2,738.10","2,730.25","2,802.00","2,789.30","2,797.05","2,836.60","1,047.05","10,52,950","2,94,51,49,719.00","58,010"
"08-Feb-2021","EQ","2,741.00","2,780.00","2,725.00","2,738.60","2,736.00","2,730.25","2,744.33","2,808.15","1,047.05","5,64,043","1,54,79,17,315.80","40,952"
"05-Feb-2021","EQ","2,740.00","2,783.00","2,687.65","2,731.65","2,728.00","2,738.60","2,732.51","2,808.15","1,047.05","9,41,316","2,57,21,59,503.25","59,634"
"04-Feb-2021","EQ","2,730.00","2,747.90","2,686.00","2,720.70","2,738.00","2,731.65","2,713.56","2,808.15","1,047.05","4,55,213","1,23,52,49,709.60","31,973"
"03-Feb-2021","EQ","2,714.90","2,808.15","2,704.00","2,705.15","2,725.00","2,720.70","2,742.36","2,808.15","1,047.05","12,86,454","3,52,79,23,376.60","74,120"
"02-Feb-2021","EQ","2,679.50","2,745.00","2,678.00","2,663.50","2,713.50","2,705.15","2,713.39","2,749.65","1,047.05","6,07,131","1,64,73,80,925.25","48,219"
"01-Feb-2021","EQ","2,590.00","2,676.55","2,528.10","2,561.25","2,671.20","2,663.50","2,605.03","2,749.65","1,047.05","8,79,244","2,29,04,59,820.10","45,613"
