"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"03-Mar-2020","EQ","1,738.90","1,753.20","1,695.00","1,728.55","1,726.80","1,725.70","1,719.19","1,813.55","1,092.00","6,72,514","1,15,61,80,898.60","33,264"
"03-Mar-2020","EQ","1,738.90","1,753.20","1,695.00","1,728.55","1,726.80","1,725.70","1,719.19","1,813.55","1,092.00","6,72,514","1,15,61,80,898.60","33,264"
"03-Mar-2020","EQ","1,738.90","1,753.20","1,695.00","1,728.55","1,726.80","1,725.70","1,719.19","1,813.55","1,092.00","6,72,514","1,15,61,80,898.60","33,264"
"03-Mar-2020","EQ","1,738.90","1,753.20","1,695.00","1,728.55","1,726.80","1,725.70","1,719.19","1,813.55","1,092.00","6,72,514","1,15,61,80,898.60","33,264"
"03-Mar-2020","EQ","1,738.90","1,753.20","1,695.00","1,728.55","1,726.80","1,725.70","1,719.19","1,813.55","1,092.00","6,72,514","1,15,61,80,898.60","33,264"
"03-Mar-2020","EQ","1,738.90","1,753.20","1,695.00","1,728.55","1,726.80","1,725.70","1,719.19","1,813.55","1,092.00","6,72,514","1,15,61,80,898.60","33,264"
"02-Mar-2020","EQ","1,750.00","1,777.90","1,711.20","1,735.80","1,725.00","1,728.55","1,738.35","1,813.55","1,092.00","9,80,080","1,70,37,20,673.80","51,371"
"28-Feb-2020","EQ","1,780.50","1,799.75","1,726.10","1,795.40","1,748.00","1,735.80","1,774.60","1,813.55","1,092.00","12,34,826","2,19,13,26,562.10","51,695"
"27-Feb-2020","EQ","1,765.00","1,803.00","1,755.10","1,767.20","1,801.00","1,795.40","1,787.46","1,813.55","1,092.00","9,19,960","1,64,43,94,325.60","37,874"
"26-Feb-2020","EQ","1,785.95","1,796.95","1,763.00","1,790.45","1,767.05","1,767.20","1,783.30","1,813.55","1,092.00","4,94,854","88,24,73,907.10","28,373"
"25-Feb-2020","EQ","1,798.00","1,810.00","1,778.00","1,797.45","1,795.00","1,790.45","1,793.72","1,813.55","1,092.00","4,59,592","82,43,79,555.65","22,589"
"24-Feb-2020","EQ","1,796.00","1,813.55","1,764.25","1,800.70","1,792.15","1,797.45","1,792.52","1,813.55","1,092.00","7,08,469","1,26,99,44,326.05","52,734"
"20-Feb-2020","EQ","1,790.00","1,813.45","1,778.25","1,780.50","1,796.80","1,800.70","1,799.55","1,813.45","1,083.10","7,99,535","1,43,87,99,735.05","32,126"
"19-Feb-2020","EQ","1,774.90","1,792.60","1,750.70","1,774.90","1,782.00","1,780.50","1,770.94","1,792.60","1,083.10","10,29,649","1,82,34,44,838.95","37,863"
"19-Feb-2020","EQ","1,774.90","1,792.60","1,750.70","1,774.90","1,782.00","1,780.50","1,770.94","1,792.60","1,083.10","10,29,649","1,82,34,44,838.95","37,863"
"19-Feb-2020","EQ","1,774.90","1,792.60","1,750.70","1,774.90","1,782.00","1,780.50","1,770.94","1,792.60","1,083.10","10,29,649","1,82,34,44,838.95","37,863"
"19-Feb-2020","EQ","1,774.90","1,792.60","1,750.70","1,774.90","1,782.00","1,780.50","1,770.94","1,792.60","1,083.10","10,29,649","1,82,34,44,838.95","37,863"
"19-Feb-2020","EQ","1,774.90","1,792.60","1,750.70","1,774.90","1,782.00","1,780.50","1,770.94","1,792.60","1,083.10","10,29,649","1,82,34,44,838.95","37,863"
"19-Feb-2020","EQ","1,774.90","1,792.60","1,750.70","1,774.90","1,782.00","1,780.50","1,770.94","1,792.60","1,083.10","10,29,649","1,82,34,44,838.95","37,863"
"19-Feb-2020","EQ","1,774.90","1,792.60","1,750.70","1,774.90","1,782.00","1,780.50","1,770.94","1,792.60","1,083.10","10,29,649","1,82,34,44,838.95","37,863"
"19-Feb-2020","EQ","1,774.90","1,792.60","1,750.70","1,774.90","1,782.00","1,780.50","1,770.94","1,792.60","1,083.10","10,29,649","1,82,34,44,838.95","37,863"
"18-Feb-2020","EQ","1,716.00","1,784.40","1,704.80","1,715.05","1,773.30","1,774.90","1,753.74","1,784.40","1,083.10","18,60,803","3,26,33,68,318.95","59,294"
"17-Feb-2020","EQ","1,727.00","1,737.00","1,700.10","1,704.40","1,720.00","1,715.05","1,717.91","1,747.70","1,083.10","8,08,709","1,38,92,85,763.75","37,542"
"14-Feb-2020","EQ","1,721.00","1,747.70","1,674.45","1,695.50","1,700.00","1,704.40","1,713.87","1,747.70","1,083.10","31,79,224","5,44,87,78,847.95","1,04,934"
"13-Feb-2020","EQ","1,675.00","1,707.00","1,655.00","1,683.60","1,703.75","1,695.50","1,684.16","1,717.60","1,083.10","9,02,548","1,52,00,33,214.05","31,563"
"12-Feb-2020","EQ","1,705.00","1,716.95","1,670.55","1,697.95","1,681.90","1,683.60","1,692.33","1,717.60","1,083.10","7,28,165","1,23,22,92,867.15","22,165"
"11-Feb-2020","EQ","1,670.50","1,702.90","1,669.00","1,665.70","1,701.95","1,697.95","1,688.50","1,717.60","1,083.10","6,06,839","1,02,46,48,373.15","29,409"
"10-Feb-2020","EQ","1,663.00","1,701.60","1,634.50","1,663.15","1,669.95","1,665.70","1,670.12","1,717.60","1,083.10","7,78,081","1,29,94,90,381.15","29,360"
"07-Feb-2020","EQ","1,649.80","1,678.50","1,628.00","1,645.05","1,659.00","1,663.15","1,658.86","1,717.60","1,083.10","5,54,048","91,90,89,773.55","22,197"
"06-Feb-2020","EQ","1,665.70","1,665.70","1,622.20","1,657.45","1,649.75","1,645.05","1,639.28","1,717.60","1,083.10","5,52,992","90,65,07,793.60","30,614"
"05-Feb-2020","EQ","1,681.00","1,681.00","1,650.00","1,671.05","1,657.05","1,657.45","1,661.54","1,717.60","1,083.10","4,38,855","72,91,75,549.25","27,902"
"04-Feb-2020","EQ","1,695.85","1,704.90","1,661.00","1,695.85","1,680.00","1,671.05","1,687.42","1,717.60","1,083.10","3,84,789","64,93,02,363.70","24,610"
"03-Feb-2020","EQ","1,616.00","1,717.60","1,616.00","1,654.45","1,690.15","1,695.85","1,681.79","1,717.60","1,083.10","5,84,886","98,36,57,140.80","25,319"
"01-Feb-2020","EQ","1,658.10","1,703.45","1,630.00","1,660.20","1,648.05","1,654.45","1,670.83","1,713.00","1,083.10","5,47,355","91,45,35,740.05","23,168"
"31-Jan-2020","EQ","1,699.20","1,699.25","1,656.45","1,690.80","1,668.00","1,660.20","1,670.78","1,713.00","1,083.10","3,77,299","63,03,85,491.45","19,866"
"30-Jan-2020","EQ","1,685.00","1,709.75","1,680.25","1,688.00","1,696.00","1,690.80","1,698.79","1,713.00","1,083.10","6,34,505","1,07,78,93,570.75","32,036"
"29-Jan-2020","EQ","1,687.00","1,694.95","1,671.05","1,677.75","1,688.00","1,688.00","1,685.04","1,713.00","1,083.10","2,30,705","38,87,46,125.80","10,779"
"28-Jan-2020","EQ","1,695.90","1,704.80","1,673.80","1,696.05","1,681.00","1,677.75","1,690.47","1,713.00","1,083.10","6,81,671","1,15,23,41,607.95","25,790"
"27-Jan-2020","EQ","1,668.00","1,713.00","1,662.00","1,668.70","1,690.35","1,696.05","1,700.04","1,713.00","1,083.10","7,91,549","1,34,56,68,076.40","30,929"
"24-Jan-2020","EQ","1,690.00","1,697.55","1,649.10","1,686.90","1,666.15","1,668.70","1,663.62","1,699.90","1,083.10","10,23,849","1,70,32,91,452.75","49,149"
"23-Jan-2020","EQ","1,638.80","1,699.90","1,631.25","1,634.45","1,699.00","1,686.90","1,665.79","1,699.90","1,083.10","7,64,590","1,27,36,47,657.90","30,485"
"22-Jan-2020","EQ","1,643.65","1,664.00","1,626.50","1,626.20","1,638.80","1,634.45","1,640.40","1,664.00","1,083.10","7,36,367","1,20,79,33,467.25","26,130"
"21-Jan-2020","EQ","1,629.85","1,642.50","1,621.00","1,629.55","1,627.30","1,626.20","1,632.10","1,659.00","1,083.10","3,17,357","51,79,58,834.30","14,834"
"20-Jan-2020","EQ","1,620.00","1,659.00","1,616.50","1,618.60","1,631.50","1,629.55","1,640.22","1,659.00","1,083.10","10,47,368","1,71,79,15,318.75","30,547"
"17-Jan-2020","EQ","1,595.55","1,624.00","1,580.00","1,591.55","1,624.00","1,618.60","1,603.18","1,624.00","1,083.10","8,93,254","1,43,20,44,633.90","32,640"
"16-Jan-2020","EQ","1,519.70","1,607.00","1,518.05","1,511.95","1,600.00","1,591.55","1,586.08","1,607.00","1,083.10","23,05,288","3,65,63,66,962.35","70,656"
"15-Jan-2020","EQ","1,488.30","1,529.00","1,488.00","1,493.30","1,517.85","1,511.95","1,514.65","1,579.70","1,083.10","9,32,167","1,41,19,06,840.40","41,892"
"14-Jan-2020","EQ","1,485.10","1,502.00","1,483.90","1,483.45","1,492.70","1,493.30","1,494.99","1,579.70","1,083.10","3,08,514","46,12,23,809.95","15,016"
"13-Jan-2020","EQ","1,493.30","1,504.00","1,479.45","1,485.90","1,488.00","1,483.45","1,490.46","1,579.70","1,083.10","3,74,704","55,84,82,661.30","11,062"
"10-Jan-2020","EQ","1,484.00","1,502.00","1,476.00","1,479.60","1,491.95","1,485.90","1,490.97","1,579.70","1,083.10","3,64,434","54,33,60,922.45","12,668"
"09-Jan-2020","EQ","1,490.00","1,498.70","1,473.00","1,473.65","1,481.00","1,479.60","1,483.79","1,579.70","1,083.10","2,54,798","37,80,65,797.70","8,768"
"08-Jan-2020","EQ","1,464.00","1,479.60","1,458.00","1,478.70","1,473.00","1,473.65","1,472.01","1,579.70","1,083.10","1,90,163","27,99,21,826.20","7,029"
"07-Jan-2020","EQ","1,475.00","1,498.95","1,472.55","1,462.50","1,482.00","1,478.70","1,484.33","1,579.70","1,083.10","3,65,266","54,21,75,199.15","16,282"
"06-Jan-2020","EQ","1,480.00","1,480.00","1,458.15","1,486.10","1,461.75","1,462.50","1,465.30","1,579.70","1,083.10","3,78,702","55,49,11,751.40","11,908"
"03-Jan-2020","EQ","1,494.65","1,505.00","1,481.55","1,494.65","1,482.10","1,486.10","1,492.37","1,579.70","1,083.10","6,29,443","93,93,63,849.80","20,969"
"02-Jan-2020","EQ","1,428.00","1,509.20","1,428.00","1,426.35","1,492.00","1,494.65","1,484.88","1,579.70","1,083.10","20,00,143","2,96,99,65,410.70","67,435"
"01-Jan-2020","EQ","1,440.00","1,442.00","1,422.20","1,442.00","1,430.00","1,426.35","1,429.06","1,579.70","1,083.10","2,68,255","38,33,53,613.45","8,723"
"31-Dec-2019","EQ","1,417.00","1,454.00","1,415.00","1,418.90","1,438.90","1,442.00","1,444.58","1,579.70","1,083.10","9,85,801","1,42,40,65,027.25","27,511"
"30-Dec-2019","EQ","1,421.20","1,432.85","1,411.60","1,418.10","1,417.00","1,418.90","1,424.49","1,579.70","1,083.10","5,27,326","75,11,72,141.00","14,903"
"27-Dec-2019","EQ","1,379.95","1,424.95","1,379.50","1,379.60","1,421.15","1,418.10","1,412.12","1,579.70","1,083.10","10,85,655","1,53,30,74,704.95","35,140"
"26-Dec-2019","EQ","1,384.40","1,387.70","1,370.45","1,375.45","1,380.00","1,379.60","1,381.19","1,579.70","1,083.10","3,44,456","47,57,58,659.50","12,772"
"24-Dec-2019","EQ","1,391.90","1,398.45","1,372.20","1,386.25","1,380.00","1,375.45","1,384.49","1,579.70","1,083.10","2,95,536","40,91,67,236.55","13,820"
"23-Dec-2019","EQ","1,378.00","1,390.00","1,365.55","1,379.20","1,382.00","1,386.25","1,379.17","1,579.70","1,083.10","4,76,672","65,74,10,840.60","17,777"
"20-Dec-2019","EQ","1,400.00","1,402.40","1,375.50","1,396.40","1,379.25","1,379.20","1,387.34","1,579.70","1,083.10","6,29,259","87,29,96,853.50","35,835"
"19-Dec-2019","EQ","1,385.45","1,403.55","1,371.15","1,384.85","1,398.35","1,396.40","1,388.92","1,579.70","1,083.10","7,30,557","1,01,46,87,126.30","21,541"
"18-Dec-2019","EQ","1,371.05","1,394.85","1,370.00","1,363.65","1,386.85","1,384.85","1,385.51","1,579.70","1,083.10","12,44,195","1,72,38,46,614.25","47,683"
"17-Dec-2019","EQ","1,369.95","1,369.95","1,341.35","1,370.55","1,367.90","1,363.65","1,357.72","1,579.70","1,083.10","11,84,021","1,60,75,65,240.40","63,878"
"16-Dec-2019","EQ","1,370.00","1,389.90","1,366.00","1,353.00","1,368.60","1,370.55","1,378.31","1,579.70","1,083.10","8,25,493","1,13,77,88,851.40","30,415"
"13-Dec-2019","EQ","1,393.00","1,397.75","1,345.00","1,385.50","1,360.00","1,353.00","1,354.75","1,579.70","1,083.10","25,63,372","3,47,27,28,600.70","57,802"
"12-Dec-2019","EQ","1,395.00","1,406.00","1,374.75","1,390.45","1,385.00","1,385.50","1,383.42","1,579.70","1,083.10","6,98,123","96,57,94,117.90","29,073"
"11-Dec-2019","EQ","1,380.00","1,407.00","1,380.00","1,373.95","1,395.45","1,390.45","1,392.35","1,579.70","1,083.10","7,35,568","1,02,41,66,684.55","24,543"
"10-Dec-2019","EQ","1,412.50","1,437.00","1,368.00","1,411.80","1,376.10","1,373.95","1,388.81","1,579.70","1,083.10","11,41,233","1,58,49,55,816.10","31,001"
"09-Dec-2019","EQ","1,466.00","1,474.45","1,402.70","1,465.00","1,411.00","1,411.80","1,419.43","1,579.70","1,083.10","8,78,632","1,24,71,52,613.65","36,787"
"06-Dec-2019","EQ","1,479.90","1,510.00","1,459.60","1,483.20","1,464.60","1,465.00","1,489.25","1,579.70","1,083.10","8,30,784","1,23,72,47,184.30","25,709"
"05-Dec-2019","EQ","1,471.85","1,492.55","1,451.60","1,470.25","1,482.00","1,483.20","1,477.46","1,579.70","1,083.10","7,25,914","1,07,25,06,180.75","36,735"
"04-Dec-2019","EQ","1,404.00","1,478.55","1,401.05","1,404.40","1,476.00","1,470.25","1,454.53","1,579.70","1,083.10","12,04,381","1,75,18,06,236.75","45,526"
"03-Dec-2019","EQ","1,423.90","1,423.90","1,400.00","1,416.25","1,411.00","1,404.40","1,406.23","1,579.70","1,083.10","4,05,568","57,03,21,444.50","21,705"
"02-Dec-2019","EQ","1,450.20","1,450.20","1,414.45","1,441.20","1,420.00","1,416.25","1,423.14","1,579.70","1,083.10","3,08,438","43,89,51,496.95","19,694"
"29-Nov-2019","EQ","1,453.50","1,466.85","1,431.00","1,444.50","1,438.55","1,441.20","1,444.93","1,579.70","1,083.10","3,59,720","51,97,68,908.40","13,147"
"28-Nov-2019","EQ","1,465.35","1,476.40","1,440.00","1,463.95","1,447.00","1,444.50","1,448.65","1,579.70","1,083.10","3,97,266","57,55,01,243.20","11,422"
"27-Nov-2019","EQ","1,467.50","1,480.00","1,460.00","1,458.40","1,464.05","1,463.95","1,467.95","1,579.70","1,083.10","4,00,326","58,76,58,448.70","12,745"
"26-Nov-2019","EQ","1,455.00","1,488.00","1,450.65","1,450.35","1,458.00","1,458.40","1,470.78","1,579.70","1,083.10","9,89,762","1,45,57,24,736.90","36,691"
"25-Nov-2019","EQ","1,451.40","1,464.70","1,440.15","1,451.60","1,450.05","1,450.35","1,454.88","1,579.70","1,083.10","3,37,740","49,13,69,793.65","15,435"
"22-Nov-2019","EQ","1,459.65","1,475.05","1,440.65","1,455.45","1,448.00","1,451.60","1,461.69","1,579.70","1,083.10","8,82,624","1,29,01,21,252.25","33,166"
"21-Nov-2019","EQ","1,428.00","1,462.95","1,425.00","1,421.55","1,454.00","1,455.45","1,451.60","1,579.70","1,083.10","11,23,652","1,63,10,92,695.35","47,599"
"20-Nov-2019","EQ","1,422.00","1,437.10","1,415.00","1,410.95","1,422.70","1,421.55","1,424.97","1,579.70","1,083.10","6,60,964","94,18,52,555.35","23,840"
"19-Nov-2019","EQ","1,408.80","1,420.80","1,402.00","1,403.95","1,412.00","1,410.95","1,411.99","1,579.70","1,083.10","4,72,316","66,69,05,061.10","18,686"
"18-Nov-2019","EQ","1,419.00","1,428.60","1,398.20","1,397.25","1,403.50","1,403.95","1,409.32","1,579.70","1,083.10","7,83,234","1,10,38,29,271.05","29,372"
"15-Nov-2019","EQ","1,437.45","1,445.40","1,380.00","1,419.15","1,396.00","1,397.25","1,410.26","1,579.70","1,083.10","12,82,545","1,80,87,27,171.20","62,965"
"14-Nov-2019","EQ","1,394.00","1,441.50","1,386.30","1,388.65","1,422.00","1,419.15","1,415.77","1,579.70","1,083.10","16,43,108","2,32,62,56,905.75","54,471"
"13-Nov-2019","EQ","1,420.05","1,435.00","1,379.15","1,419.00","1,394.00","1,388.65","1,396.96","1,579.70","1,083.10","5,06,842","70,80,36,555.50","30,392"
"11-Nov-2019","EQ","1,425.00","1,445.00","1,414.15","1,418.60","1,416.05","1,419.00","1,430.56","1,579.70","1,083.10","4,75,250","67,98,73,113.10","30,899"
"08-Nov-2019","EQ","1,467.90","1,467.90","1,415.00","1,463.90","1,421.00","1,418.60","1,439.45","1,579.70","1,083.10","5,04,630","72,63,92,028.25","23,231"
"07-Nov-2019","EQ","1,422.70","1,469.00","1,420.50","1,413.90","1,468.00","1,463.90","1,449.84","1,579.70","1,083.10","9,09,619","1,31,88,05,760.20","58,059"
"06-Nov-2019","EQ","1,416.00","1,429.95","1,402.05","1,414.95","1,414.00","1,413.90","1,415.69","1,579.70","1,083.10","6,04,579","85,58,94,029.05","20,667"
"05-Nov-2019","EQ","1,423.50","1,446.80","1,412.50","1,414.75","1,415.50","1,414.95","1,427.15","1,579.70","1,083.10","6,20,983","88,62,38,819.10","26,334"
"04-Nov-2019","EQ","1,461.00","1,471.00","1,411.00","1,460.00","1,417.95","1,414.75","1,432.80","1,579.70","1,083.10","5,19,503","74,43,45,910.30","22,952"
