"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"09-Feb-2022","EQ","1,231.00","1,234.00","1,208.15","1,219.60","1,218.00","1,222.35","1,219.80","1,534.50","655.95","73,52,060","8,96,80,09,893.95","1,67,342"
"08-Feb-2022","EQ","1,195.00","1,222.40","1,171.50","1,183.00","1,219.50","1,219.60","1,202.55","1,534.50","655.95","1,40,83,984","16,93,66,57,066.70","3,16,614"
"07-Feb-2022","EQ","1,168.30","1,214.60","1,161.00","1,176.30","1,184.95","1,183.00","1,194.31","1,534.50","655.95","1,45,10,525","17,33,01,02,163.95","3,21,698"
"04-Feb-2022","EQ","1,173.80","1,197.75","1,170.25","1,166.60","1,174.40","1,176.30","1,184.03","1,534.50","597.45","93,17,418","11,03,20,97,305.30","2,12,738"
"03-Feb-2022","EQ","1,153.00","1,181.70","1,146.30","1,167.50","1,163.00","1,166.60","1,169.68","1,534.50","597.45","65,14,090","7,61,94,18,043.55","1,51,104"
"02-Feb-2022","EQ","1,179.90","1,179.90","1,158.30","1,167.35","1,168.00","1,167.50","1,166.61","1,534.50","597.45","75,24,734","8,77,84,50,173.45","1,78,662"
"01-Feb-2022","EQ","1,104.90","1,174.45","1,086.40","1,085.55","1,166.55","1,167.35","1,134.27","1,534.50","597.45","1,70,75,268","19,36,79,52,076.85","3,64,400"
"31-Jan-2022","EQ","1,109.90","1,114.60","1,080.50","1,084.65","1,085.00","1,085.55","1,096.19","1,534.50","597.45","55,70,939","6,10,68,08,797.40","1,72,294"
"28-Jan-2022","EQ","1,105.85","1,125.75","1,080.95","1,088.35","1,086.00","1,084.65","1,108.99","1,534.50","596.00","78,64,893","8,72,20,67,779.45","1,92,376"
"27-Jan-2022","EQ","1,090.00","1,103.45","1,061.30","1,109.10","1,090.65","1,088.35","1,082.03","1,534.50","596.00","90,56,656","9,79,95,78,271.55","2,71,554"
"25-Jan-2022","EQ","1,094.70","1,121.00","1,087.05","1,099.20","1,105.95","1,109.10","1,107.84","1,534.50","596.00","57,33,063","6,35,13,34,528.60","2,06,703"
"24-Jan-2022","EQ","1,160.00","1,163.65","1,090.00","1,169.70","1,100.50","1,099.20","1,121.02","1,534.50","596.00","83,92,076","9,40,76,99,634.20","2,79,320"
"21-Jan-2022","EQ","1,200.00","1,204.30","1,156.35","1,206.70","1,169.10","1,169.70","1,177.49","1,534.50","596.00","71,66,267","8,43,81,84,184.45","1,70,921"
"20-Jan-2022","EQ","1,210.10","1,224.00","1,197.00","1,209.60","1,209.90","1,206.70","1,212.03","1,534.50","596.00","59,20,597","7,17,59,12,863.90","1,59,207"
"19-Jan-2022","EQ","1,196.00","1,220.90","1,183.00","1,194.85","1,208.00","1,209.60","1,204.89","1,534.50","596.00","73,04,321","8,80,08,84,092.50","1,86,907"
"18-Jan-2022","EQ","1,230.00","1,233.75","1,190.00","1,229.75","1,196.95","1,194.85","1,209.80","1,534.50","596.00","58,40,897","7,06,63,37,357.80","1,50,353"
"17-Jan-2022","EQ","1,215.00","1,245.00","1,190.35","1,213.60","1,230.80","1,229.75","1,221.77","1,534.50","596.00","89,69,607","10,95,87,88,425.80","2,02,840"
"14-Jan-2022","EQ","1,213.00","1,226.30","1,206.10","1,221.15","1,211.00","1,213.60","1,215.42","1,534.50","596.00","52,67,907","6,40,27,40,872.75","1,62,565"
"13-Jan-2022","EQ","1,154.00","1,225.50","1,152.15","1,147.20","1,219.00","1,221.15","1,200.08","1,534.50","596.00","1,57,23,116","18,86,89,61,106.25","3,50,847"
"12-Jan-2022","EQ","1,139.85","1,150.80","1,132.40","1,130.25","1,147.80","1,147.20","1,142.13","1,534.50","596.00","50,35,843","5,75,15,72,117.00","1,39,132"
"11-Jan-2022","EQ","1,158.65","1,162.70","1,113.00","1,169.05","1,134.90","1,130.25","1,137.02","1,534.50","596.00","96,97,885","11,02,67,12,678.50","2,45,197"
"10-Jan-2022","EQ","1,165.00","1,173.40","1,153.85","1,160.35","1,168.00","1,169.05","1,165.95","1,534.50","596.00","38,22,500","4,45,68,32,468.05","1,24,004"
"07-Jan-2022","EQ","1,165.20","1,174.00","1,147.85","1,163.25","1,158.15","1,160.35","1,160.62","1,534.50","596.00","39,73,857","4,61,21,54,157.25","87,679"
"06-Jan-2022","EQ","1,172.00","1,183.00","1,155.55","1,177.60","1,161.50","1,163.25","1,166.83","1,534.50","596.00","53,35,400","6,22,54,89,082.45","1,33,187"
"05-Jan-2022","EQ","1,147.00","1,180.80","1,141.25","1,148.80","1,176.00","1,177.60","1,166.60","1,534.50","596.00","61,86,176","7,21,68,00,113.20","1,34,032"
"04-Jan-2022","EQ","1,153.00","1,159.70","1,136.50","1,142.45","1,148.05","1,148.80","1,147.81","1,534.50","596.00","59,75,731","6,85,90,26,649.55","1,25,400"
"03-Jan-2022","EQ","1,115.00","1,151.00","1,115.00","1,111.45","1,150.00","1,142.45","1,129.46","1,534.50","596.00","38,65,803","4,36,62,79,501.50","87,982"
"31-Dec-2021","EQ","1,105.00","1,123.50","1,102.65","1,101.00","1,112.40","1,111.45","1,115.49","1,534.50","596.00","36,87,021","4,11,28,28,901.10","94,613"
"30-Dec-2021","EQ","1,117.90","1,127.00","1,099.00","1,116.25","1,101.15","1,101.00","1,110.09","1,534.50","596.00","41,14,093","4,56,70,32,963.05","1,02,093"
"29-Dec-2021","EQ","1,120.00","1,126.65","1,108.00","1,127.45","1,115.75","1,116.25","1,115.35","1,534.50","596.00","41,93,520","4,67,72,59,768.65","1,45,576"
"28-Dec-2021","EQ","1,127.00","1,131.50","1,122.00","1,121.80","1,127.00","1,127.45","1,127.24","1,534.50","596.00","28,80,781","3,24,73,37,620.30","1,08,720"
"27-Dec-2021","EQ","1,111.05","1,124.70","1,102.35","1,115.45","1,124.00","1,121.80","1,114.49","1,534.50","596.00","27,58,851","3,07,47,21,063.10","74,732"
"24-Dec-2021","EQ","1,130.05","1,133.45","1,103.85","1,127.65","1,117.00","1,115.45","1,115.11","1,534.50","585.00","40,93,630","4,56,48,28,879.60","96,182"
"23-Dec-2021","EQ","1,138.00","1,146.80","1,120.20","1,128.85","1,126.45","1,127.65","1,134.88","1,534.50","585.00","46,21,478","5,24,48,27,387.00","1,14,823"
