"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"03-Mar-2023","EQ","663.00","704.00","650.55","622.90","683.70","684.65","673.52","987.85","395.10","4,28,32,968","28,84,89,01,481.90","5,30,895"
"02-Mar-2023","EQ","603.95","625.00","585.60","602.10","620.50","622.90","610.83","987.85","395.10","2,10,80,489","12,87,66,61,541.30","2,85,079"
"01-Mar-2023","EQ","598.00","616.00","594.60","592.45","601.70","602.10","605.56","987.85","395.10","1,86,61,166","11,30,05,28,142.95","2,65,676"
"28-Feb-2023","EQ","563.00","614.45","551.95","562.00","590.70","592.45","587.83","987.85","395.10","2,53,60,275","14,90,75,10,722.95","3,37,506"
"27-Feb-2023","EQ","559.00","571.95","553.10","558.90","562.30","562.00","561.80","987.85","395.10","84,84,384","4,76,64,92,331.95","1,29,400"
"24-Feb-2023","EQ","557.00","565.90","543.20","551.85","559.80","558.90","554.34","987.85","395.10","86,31,548","4,78,48,24,964.15","1,28,775"
"23-Feb-2023","EQ","539.50","558.15","533.65","547.10","553.60","551.85","547.75","987.85","395.10","1,07,11,597","5,86,73,21,506.50","1,58,032"
"22-Feb-2023","EQ","583.50","583.55","540.00","583.20","540.95","547.10","558.86","987.85","395.10","1,09,94,235","6,14,42,70,357.10","1,93,991"
"21-Feb-2023","EQ","585.00","593.80","579.20","579.70","584.00","583.20","586.70","987.85","395.10","77,02,230","4,51,88,74,075.30","1,30,920"
"20-Feb-2023","EQ","567.30","581.65","560.00","578.65","580.05","579.70","572.14","987.85","395.10","95,07,162","5,43,94,03,085.25","1,32,994"
"17-Feb-2023","EQ","579.00","586.00","569.10","577.20","577.55","578.65","577.40","987.85","395.10","88,80,620","5,12,76,40,800.95","1,29,313"
"16-Feb-2023","EQ","580.00","590.80","573.30","569.05","578.00","577.20","581.17","987.85","395.10","99,09,820","5,75,93,29,408.30","1,65,208"
"15-Feb-2023","EQ","567.80","578.85","561.90","565.10","569.35","569.05","569.76","987.85","395.10","92,59,895","5,27,59,58,368.20","1,54,159"
"14-Feb-2023","EQ","551.00","581.25","538.30","553.70","564.00","565.10","560.09","987.85","395.10","1,79,76,429","10,06,83,97,405.85","3,23,360"
"13-Feb-2023","EQ","587.90","596.10","537.40","583.95","552.50","553.70","562.14","987.85","395.10","1,95,28,545","10,97,76,91,210.70","3,44,169"
"10-Feb-2023","EQ","573.60","599.90","560.00","582.30","584.00","583.95","587.70","987.85","395.10","1,25,27,188","7,36,22,02,641.70","2,35,173"
"09-Feb-2023","EQ","587.25","589.00","546.20","599.25","581.65","582.30","573.99","987.85","395.10","2,24,94,005","12,91,14,01,145.05","3,98,039"
"08-Feb-2023","EQ","564.00","605.00","563.00","553.15","603.00","599.25","591.14","987.85","395.10","3,11,11,885","18,39,14,24,759.75","5,63,228"
"07-Feb-2023","EQ","550.00","598.45","543.00","545.45","555.95","553.15","573.14","987.85","395.10","4,66,50,736","26,73,74,21,509.05","6,86,386"
"06-Feb-2023","EQ","498.00","548.70","476.70","498.85","541.90","545.45","520.79","987.85","395.10","3,83,63,919","19,97,96,28,063.90","5,29,063"
"03-Feb-2023","EQ","459.00","507.00","395.10","462.45","488.40","498.85","447.54","987.85","395.10","8,96,62,866","40,12,79,98,245.25","10,70,832"
"02-Feb-2023","EQ","510.00","534.00","424.05","495.15","459.50","462.45","465.01","987.85","424.05","11,55,17,458","53,71,65,69,907.80","12,98,246"
"01-Feb-2023","EQ","627.00","629.00","459.50","612.65","504.00","495.15","544.61","987.85","459.50","4,65,57,720","25,35,58,71,628.45","5,94,888"
"31-Jan-2023","EQ","600.00","626.90","588.10","597.00","613.30","612.65","609.50","987.85","537.00","3,32,72,489","20,27,94,91,479.95","4,54,898"
"30-Jan-2023","EQ","620.00","656.60","566.95","596.95","600.80","597.00","604.66","987.85","537.00","5,82,56,575","35,22,54,36,328.70","8,35,679"
"27-Jan-2023","EQ","699.00","699.85","537.00","713.15","604.50","596.95","616.10","987.85","537.00","6,41,94,046","39,55,01,68,575.85","8,16,215"
"25-Jan-2023","EQ","753.00","756.90","706.00","761.20","714.55","713.15","720.06","987.85","651.95","1,70,85,455","12,30,25,98,593.70","3,17,405"
